Scaled Voxel Centers:
 [ 1.25956786e+00 -9.22965443e-01 -4.11148924e-01]
 [ 1.26642304e+00 -9.30936976e-01 -4.11177484e-01]
 [ 1.27329820e+00 -9.36893492e-01 -4.11198903e-01]
 [ 1.28008413e+00 -9.30835513e-01 -4.11177484e-01]
 [ 1.28679658e+00 -9.20763187e-01 -4.11141784e-01]
 [ 1.29364685e+00 -9.23675171e-01 -4.11152494e-01]
 [ 1.30073614e+00 -9.40570188e-01 -4.11213183e-01]
 [ 1.30773435e+00 -9.48450630e-01 -4.11241742e-01]
 [ 1.31437739e+00 -9.37319565e-01 -4.11202473e-01]
 [ 1.32110832e+00 -9.32172970e-01 -4.11184623e-01]
 [ 1.32801612e+00 -9.35009434e-01 -4.11195333e-01]
 [ 1.33463899e+00 -9.26834749e-01 -4.11166774e-01]
 [ 1.34148972e+00 -9.27642220e-01 -4.11170344e-01]
 [ 1.31076614e+00  2.66967200e-01 -4.06904265e-01]
 [ 1.31498321e+00  2.67104371e-01 -4.06904265e-01]
 [ 1.31941466e+00  2.61254622e-01 -4.06925684e-01]
 [ 1.32337846e+00  2.68405585e-01 -4.06900695e-01]
 [ 1.32715081e+00  2.79561333e-01 -4.06861426e-01]
 [ 1.33100181e+00  2.87727002e-01 -4.06832866e-01]
 [ 1.33504004e+00  2.90905280e-01 -4.06822156e-01]
 [ 1.33939155e+00  2.87099738e-01 -4.06836436e-01]
 [ 1.34351578e+00  2.88298111e-01 -4.06832866e-01]
 [ 1.34732898e+00  2.95497513e-01 -4.06807876e-01]
 [ 1.35201589e+00  2.85728618e-01 -4.06843576e-01]
 [ 1.35613653e+00  2.86954195e-01 -4.06840006e-01]
 [ 1.36025233e+00  2.88188637e-01 -4.06836436e-01]
 [ 1.36424373e+00  2.91428341e-01 -4.06825726e-01]
 [ 1.36784996e+00  3.00664791e-01 -4.06793597e-01]
 [ 1.37160875e+00  3.06914041e-01 -4.06772177e-01]
 [ 1.37620251e+00  3.00199293e-01 -4.06797167e-01]
 [ 1.37829314e+00  3.30408570e-01 -4.06690068e-01]
 [ 1.37968749e+00  3.68597752e-01 -4.06554411e-01]
 [ 1.38164394e+00  3.96810544e-01 -4.06454452e-01]
 [ 1.38355290e+00  4.24025846e-01 -4.06358064e-01]
 [ 1.38549809e+00  4.49246742e-01 -4.06268815e-01]
 [ 1.38899996e+00  4.53533885e-01 -4.06254536e-01]
 [ 1.39362495e+00  4.43874632e-01 -4.06290235e-01]
 [ 1.39569845e+00  4.65118352e-01 -4.06215266e-01]
 [ 1.39862443e+00  4.75403354e-01 -4.06179567e-01]
 [ 1.40238656e+00  4.75731706e-01 -4.06179567e-01]
 [ 1.40569692e+00  4.81047848e-01 -4.06161717e-01]
 [ 1.40861531e+00  4.90353074e-01 -4.06129588e-01]
 [ 1.41281756e+00  4.85725620e-01 -4.06147437e-01]
 [ 1.41771781e+00  4.74141252e-01 -4.06190277e-01]
 [ 1.42069150e+00  4.82471996e-01 -4.06161717e-01]
 [ 1.42474135e+00  4.79863854e-01 -4.06172427e-01]
 [ 1.42880339e+00  4.77265221e-01 -4.06183137e-01]
 [ 1.43192896e+00  4.83625947e-01 -4.06161717e-01]
 [ 1.43621093e+00  4.79055985e-01 -4.06179567e-01]
 [ 1.44106243e+00  4.69526794e-01 -4.06215266e-01]
 [ 1.44450155e+00  4.72928881e-01 -4.06204556e-01]
 [ 1.44861120e+00  4.70376931e-01 -4.06215266e-01]
 [ 1.45226794e+00  4.71807564e-01 -4.06211696e-01]
 [ 1.45544572e+00  4.77217747e-01 -4.06193847e-01]
 [ 1.45992722e+00  4.71713875e-01 -4.06215266e-01]
 [ 1.46382000e+00  4.71183546e-01 -4.06218836e-01]
 [ 1.46859046e+00  4.63716849e-01 -4.06247396e-01]
 [ 1.47212376e+00  4.66181644e-01 -4.06240256e-01]
 [ 1.47590584e+00  4.66670369e-01 -4.06240256e-01]
 [ 1.48113224e+00  4.56262791e-01 -4.06279525e-01]
 [ 1.48600442e+00  4.48842920e-01 -4.06308085e-01]
 [ 1.49091009e+00  4.41436047e-01 -4.06336644e-01]
 [ 1.49584919e+00  4.34042282e-01 -4.06365204e-01]
 [ 1.50068163e+00  4.27651873e-01 -4.06390193e-01]
 [ 1.50383667e+00  4.33152147e-01 -4.06372344e-01]
 [ 1.50797946e+00  4.31731101e-01 -4.06379484e-01]
 [ 1.51095746e+00  4.38233336e-01 -4.06358064e-01]
 [ 1.51643591e+00  4.27929183e-01 -4.06397333e-01]
 [ 1.52090469e+00  4.24560466e-01 -4.06411613e-01]
 [ 1.52493045e+00  4.24167493e-01 -4.06415183e-01]
 [ 1.53144158e+00  4.07977483e-01 -4.06475872e-01]
 [ 1.53456397e+00  4.13533477e-01 -4.06458022e-01]
 [ 1.53814185e+00  4.16132947e-01 -4.06450882e-01]
 [ 1.54300263e+00  4.10844733e-01 -4.06472302e-01]
 [ 1.54837915e+00  4.02609787e-01 -4.06504431e-01]
 [ 1.55329523e+00  3.97348227e-01 -4.06525851e-01]
 [ 1.55638693e+00  4.02943045e-01 -4.06508001e-01]
 [ 1.56013655e+00  4.04601155e-01 -4.06504431e-01]
 [ 1.56474223e+00  4.01341936e-01 -4.06518711e-01]
 [ 1.56866555e+00  4.02032877e-01 -4.06518711e-01]
 [ 1.57223402e+00  4.04700907e-01 -4.06511571e-01]
 [ 1.57543475e+00  4.09343693e-01 -4.06497292e-01]
 [ 1.58078821e+00  4.02190061e-01 -4.06525851e-01]
 [ 1.58727306e+00  3.89152783e-01 -4.06575830e-01]
 [ 1.59381635e+00  3.76135308e-01 -4.06625809e-01]
 [ 1.60266671e+00  3.51350480e-01 -4.06718628e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 2.45848015e+00 -2.33366950e+00 -4.16750161e-01]
 [ 2.45616376e+00 -2.28563474e+00 -4.16582373e-01]
 [ 2.46830301e+00 -2.29167872e+00 -4.16614503e-01]
 [ 2.48311316e+00 -2.30733653e+00 -4.16682332e-01]
 [ 2.48735805e+00 -2.28439218e+00 -4.16607363e-01]
 [ 2.48158951e+00 -2.22580550e+00 -4.16400306e-01]
 [ 2.50772358e+00 -2.28183893e+00 -4.16618073e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 2.55402972e+00 -2.29566327e+00 -4.16710891e-01]
 [ 2.58039433e+00 -2.34943563e+00 -4.16921518e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 2.39529266e+00 -1.56357058e+00 -4.14044146e-01]
 [ 2.39558408e+00 -1.53524987e+00 -4.13947757e-01]
 [ 2.38896544e+00 -1.48497180e+00 -4.13769260e-01]
 [ 2.38034865e+00 -1.42901210e+00 -4.13569344e-01]
 [ 2.38946115e+00 -1.43035381e+00 -4.13583623e-01]
 [ 2.39587086e+00 -1.42309204e+00 -4.13565774e-01]
 [ 2.40407618e+00 -1.42153628e+00 -4.13569344e-01]
 [ 2.40952873e+00 -1.41139291e+00 -4.13540784e-01]
 [ 2.41955932e+00 -1.41551476e+00 -4.13565774e-01]
 [ 2.42527533e+00 -1.40629915e+00 -4.13540784e-01]
 [ 2.43969068e+00 -1.42367861e+00 -4.13615753e-01]
 [ 2.55341133e+00 -1.74102782e+00 -4.14818823e-01]
 [ 2.54841516e+00 -1.69737950e+00 -4.14665315e-01]
 [ 2.55341536e+00 -1.68410910e+00 -4.14626046e-01]
 [ 2.56124561e+00 -1.67936158e+00 -4.14618906e-01]
 [ 2.57099498e+00 -1.68027823e+00 -4.14633186e-01]
 [ 2.58043036e+00 -1.68022482e+00 -4.14643896e-01]
 [ 2.59019807e+00 -1.68109395e+00 -4.14658175e-01]
 [ 2.59866218e+00 -1.67816084e+00 -4.14658175e-01]
 [ 2.60778079e+00 -1.67709688e+00 -4.14665315e-01]
 [ 2.61656871e+00 -1.67506849e+00 -4.14668885e-01]
 [ 2.62736195e+00 -1.67867428e+00 -4.14693875e-01]
 [ 2.63750402e+00 -1.68036817e+00 -4.14711725e-01]
 [ 2.64630518e+00 -1.67827272e+00 -4.14715294e-01]
 [ 2.65680766e+00 -1.68085803e+00 -4.14736714e-01]
 [ 2.66492824e+00 -1.67684021e+00 -4.14733144e-01]
 [ 2.67614194e+00 -1.68125318e+00 -4.14761704e-01]
 [ 2.68460607e+00 -1.67813261e+00 -4.14761704e-01]
 [ 2.69201653e+00 -1.67218217e+00 -4.14750994e-01]
 [ 2.70326908e+00 -1.67651784e+00 -4.14779553e-01]
 [ 2.71136986e+00 -1.67240246e+00 -4.14775983e-01]
 [ 2.72301062e+00 -1.67761840e+00 -4.14808113e-01]
 [ 2.73468108e+00 -1.68280193e+00 -4.14840242e-01]
 [ 2.74422613e+00 -1.68235337e+00 -4.14850952e-01]
 [ 2.75233128e+00 -1.67815179e+00 -4.14847382e-01]
 [ 2.76260487e+00 -1.67952336e+00 -4.14865232e-01]
 [ 2.77764023e+00 -1.69297013e+00 -4.14929491e-01]
 [ 2.78612980e+00 -1.68962805e+00 -4.14929491e-01]
 [ 2.79313455e+00 -1.68255036e+00 -4.14915211e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.34148972e+00 -9.27642220e-01 -4.11170344e-01]
 [ 1.34897277e+00 -9.48424675e-01 -4.11245312e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
 [ 1.25000000e+00  2.20000000e+00 -4.00000000e-01]
